date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
11/30/2023,3.242,3.496,3.177,3.43,11278050.6,1.70139E+12,38220912.06,120956,5810804.48,19700955.49,0
12/1/2023,3.431,3.625,3.413,3.552,7895289.64,1.70148E+12,27928508.86,88222,3957434.55,14001555.68,0
12/2/2023,3.552,3.645,3.479,3.632,7022481.94,1.70156E+12,25035089.29,73926,3365764.95,12003862.97,0
12/3/2023,3.631,3.935,3.547,3.871,10757944.53,1.70165E+12,40094836.38,132936,5331385.78,19896533.52,0
12/4/2023,3.872,4.02,3.583,3.73,16446641.13,1.70173E+12,62509260.75,232479,8185922.58,31176199.92,0
12/5/2023,3.729,3.753,3.487,3.687,10768091.39,1.70182E+12,38696713.45,136439,4978680.9,17899411.21,0
12/6/2023,3.688,3.93,3.616,3.643,14194064.86,1.70191E+12,53895193.7,191942,7295146.14,27717495.99,0
12/7/2023,3.643,3.76,3.531,3.642,9703017.16,1.70199E+12,35181331.5,111113,4683698.68,16992827.23,0
12/8/2023,3.646,4.085,3.599,3.852,12156295.69,1.70208E+12,46607614.16,134390,6412037.76,24586475.17,0
12/9/2023,3.853,3.937,3.66,3.73,10304443.36,1.70217E+12,39250447.05,121873,4897023.33,18653281.28,0
12/10/2023,3.73,3.857,3.682,3.796,6533908.58,1.70225E+12,24711559.58,75272,3261676.32,12330916.74,0
12/11/2023,3.796,3.959,3.3,3.929,17393804.68,1.70234E+12,65385552.47,235064,8969790.08,33781691.95,0
12/12/2023,3.93,4.263,3.907,4.169,20036933.11,1.70243E+12,81321313.17,288820,10360698.18,42074875.26,0
12/13/2023,4.17,4.337,3.86,4.14,15854064.6,1.70251E+12,65038101.73,217056,7833719,32201439.28,0
12/14/2023,4.14,4.9,4.131,4.598,19362208.02,1.7026E+12,89161352.57,292910,10502976.92,48330227.16,0
12/15/2023,4.599,4.73,4.335,4.36,11083723.15,1.70268E+12,50606074.23,145508,5776350.97,26423586.94,0
12/16/2023,4.36,4.85,4.337,4.408,9697310.84,1.70277E+12,44165106.88,149391,5002632.5,22809751.05,0
12/17/2023,4.409,4.429,4.163,4.205,7920257.03,1.70286E+12,33964616.91,134501,3664723.5,15724968.36,0
12/18/2023,4.204,4.455,3.918,4.43,10889414.54,1.70294E+12,45749961.94,146254,5327548.91,22422259.42,0
12/19/2023,4.431,4.545,4.157,4.188,8055506.63,1.70303E+12,35060351.57,133503,3872571.02,16871499.93,0
12/20/2023,4.188,4.621,4.12,4.492,9211071.74,1.70312E+12,40553631.3,141520,4793060.39,21105905.33,0
12/21/2023,4.492,4.56,4.218,4.294,9099912.52,1.7032E+12,39673353.11,124996,4540540.02,19809714.99,0
12/22/2023,4.294,4.548,4.273,4.475,9587806.26,1.70329E+12,42354115.11,150066,4953711.4,21895658.57,0
12/23/2023,4.471,4.983,4.28,4.779,12634380.09,1.70338E+12,58764756.5,217032,6614681.42,30760833.35,0
12/24/2023,4.779,4.859,4.5,4.607,9401445.25,1.70346E+12,44292198.34,169695,4394094.84,20713213.2,0
12/25/2023,4.607,4.767,4.529,4.627,6894272.13,1.70355E+12,32080794.49,121071,3185174.13,14828509.38,0
12/26/2023,4.63,5.28,4.561,5.174,19958440.35,1.70364E+12,97589717.59,374333,10197358.98,49954665.66,0
12/27/2023,5.175,5.277,4.846,4.993,11984626.96,1.70372E+12,60223922.51,206193,5817607.17,29241734.82,0
12/28/2023,4.993,5.022,4.503,4.557,10687590.57,1.70381E+12,50600020.56,201576,4789442.7,22689750.95,0
12/29/2023,4.557,4.794,4.42,4.607,9533971.01,1.70389E+12,43744860.06,189624,4421142.07,20304388.56,0
12/30/2023,4.606,4.77,4.479,4.548,5078921.91,1.70398E+12,23349685.42,99217,2469213.78,11356787.67,0
12/31/2023,4.549,4.667,4.36,4.471,5296828.28,1.70407E+12,24195055.12,90668,2592958.96,11851450.21,0
1/1/2024,4.471,4.821,4.428,4.74,6291575.1,1.70415E+12,29233335.05,108047,3293531.51,15314960.13,0
1/2/2024,4.741,5.076,4.63,4.655,8296166.87,1.70424E+12,40369227.4,168029,3913763.2,19057044.46,0
1/3/2024,4.655,4.78,3.6,4.423,13232081.91,1.70433E+12,58523644.39,297431,6293988.66,27879025.3,0
1/4/2024,4.423,4.718,4.317,4.375,7134756.07,1.70441E+12,31889793.09,129742,3388345.76,15153359.45,0
1/5/2024,4.376,4.413,3.865,4.012,11691102.5,1.7045E+12,47934777.04,183599,5327156.6,21793035.04,0
1/6/2024,4.012,4.014,3.687,3.815,7225491.71,1.70459E+12,27607674.29,117195,3318669.83,12673507.93,0
1/7/2024,3.815,3.876,3.566,3.635,6197419.33,1.70467E+12,23279704.2,91523,2759954.06,10385457.02,0
1/8/2024,3.636,4.136,3.367,4.058,16230809.17,1.70476E+12,61529452.81,276895,7856342.66,29820511.94,0
1/9/2024,4.058,4.184,3.739,3.86,12310597.7,1.70484E+12,48527579.09,222819,5876482.64,23167111.77,0
1/10/2024,3.86,4.366,3.661,4.234,11327466.73,1.70493E+12,44660646.85,205090,5702955.38,22530764.48,0
1/11/2024,4.238,4.398,4.012,4.069,11310773.88,1.70502E+12,47385619.33,194210,5360190.11,22495209.43,0
1/12/2024,4.071,4.086,3.667,3.828,10295606.41,1.7051E+12,40437012.93,181079,4824693.16,18957820.3,0
1/13/2024,3.829,3.931,3.688,3.892,4111962.51,1.70519E+12,15858106.48,71829,2093884.83,8078446.215,0
1/14/2024,3.892,3.94,3.761,3.764,4741356.85,1.70528E+12,18326722.59,67046,2368833.34,9166020.839,0
1/15/2024,3.765,3.901,3.712,3.765,4208997.91,1.70536E+12,16096341.35,59391,2094886.3,8014760.628,0
1/16/2024,3.764,4.081,3.711,3.975,7205210.48,1.70545E+12,28066136.8,88202,3747446.69,14592912.61,0
1/17/2024,3.977,4.367,3.968,4.196,13765570.86,1.70554E+12,57840127.87,201267,7083502.82,29762500.56,0
1/18/2024,4.198,4.376,3.95,4.322,12157246.03,1.70562E+12,50598666,194703,6126939.67,25536504.05,0
1/19/2024,4.323,4.345,3.801,4.127,14097810.62,1.70571E+12,57938977.65,221261,6647233.86,27325635.98,0
1/20/2024,4.126,4.159,3.909,4.004,4995906.84,1.7058E+12,20095443.71,75005,2423270.37,9752224.72,0
1/21/2024,4.005,4.073,3.929,3.976,3720325.09,1.70588E+12,14883863.1,61616,1878673.26,7518405.222,0
1/22/2024,3.976,4.005,3.72,3.752,5431104.53,1.70597E+12,20868911.35,106051,2486394.37,9555154.737,0
1/23/2024,3.752,3.91,3.511,3.749,8605188.17,1.70605E+12,31589030.99,157348,4250211.66,15617523.42,0
1/24/2024,3.749,3.898,3.648,3.861,5246557.53,1.70614E+12,19846896.8,94858,2551421.83,9660191.362,0
1/25/2024,3.861,3.91,3.66,3.714,4774441.3,1.70623E+12,18061919.64,85395,2338741.05,8843638.238,0
1/26/2024,3.714,4.032,3.658,3.921,5837367.51,1.70631E+12,22699450.48,97171,2953355.33,11494007.86,0
1/27/2024,3.923,4.1,3.877,4.083,4195485.81,1.7064E+12,16608776.78,62891,2193942.64,8697699.846,0
1/28/2024,4.084,4.277,3.932,3.971,7534606.76,1.70649E+12,31058915.44,124882,3606044.93,14879525.12,0
1/29/2024,3.974,4.366,3.942,4.285,7682159.5,1.70657E+12,31888160.25,132642,3908441.84,16232043.97,0
1/30/2024,4.285,4.847,4.248,4.603,16300111.1,1.70666E+12,74361403.96,270549,8757013.91,39960267.89,0
1/31/2024,4.604,4.738,4.281,4.323,13709897.65,1.70675E+12,62045140.38,237098,6745209.15,30545885.8,0
2/1/2024,4.322,4.834,4.255,4.593,13816920.43,1.70683E+12,63681508.62,246102,6869812.59,31678185.89,0
2/2/2024,4.594,4.776,4.53,4.59,7665597.14,1.70692E+12,35620417.96,140772,3934045.68,18283129.09,0
2/3/2024,4.59,5.02,4.577,4.722,9709811.21,1.707E+12,47067052.88,178866,5071343.09,24600137.81,0
2/4/2024,4.724,5,4.597,4.646,10319530.69,1.70709E+12,49549342.64,167611,5216665.44,25067775.13,0
2/5/2024,4.646,4.67,4.304,4.406,11356531.89,1.70718E+12,50800267.81,186708,5365674.93,23999266.55,0
2/6/2024,4.406,4.501,4.262,4.265,5192867.71,1.70726E+12,22787976.8,94976,2551070.95,11201270.33,0
2/7/2024,4.266,4.6,4.251,4.471,4997360.17,1.70735E+12,21971883.58,88537,2808093,12351303.24,0
2/8/2024,4.472,4.58,4.392,4.436,4727703.16,1.70744E+12,21214354.82,84564,2290541.86,10277453.72,0
2/9/2024,4.437,4.737,4.437,4.706,6425344.58,1.70752E+12,29600274.09,114487,3324963.96,15322663.71,0
2/10/2024,4.704,4.817,4.585,4.657,5275559.24,1.70761E+12,24885527.11,93477,2804564.58,13243347.6,0
2/11/2024,4.657,4.794,4.575,4.617,3915449.38,1.7077E+12,18328046.58,72317,1841927.27,8630296.516,0
2/12/2024,4.618,4.806,4.443,4.802,5871227.58,1.70778E+12,27270891.45,107453,2918691.31,13573189.21,0
2/13/2024,4.802,5.157,4.733,4.9,13710421.52,1.70787E+12,68108215.83,252498,7569243.08,37616219.29,0
2/14/2024,4.9,5.104,4.83,5.006,9456261.45,1.70796E+12,47132699.4,169604,4968476.88,24764088.04,0
2/15/2024,5.004,5.359,4.8,5.293,12674112.25,1.70804E+12,63807704.45,238485,6495812.31,32732345.04,0
2/16/2024,5.292,5.708,5.19,5.289,16608399.98,1.70813E+12,90164836.85,332458,8980348.47,48801254.45,0
2/17/2024,5.289,5.75,5.05,5.673,12074975.06,1.70821E+12,64685414.67,232312,6279956.29,33748009.83,0
2/18/2024,5.673,5.9,5.5,5.869,11191455.8,1.7083E+12,63367752.61,230540,5665227.46,32120698.28,0
2/19/2024,5.869,6.41,5.843,6.315,14437147.05,1.70839E+12,88861063.87,342112,7528332.25,46330647.31,0
2/20/2024,6.313,6.505,5.75,6.47,13048039.3,1.70847E+12,80024910.48,314223,6616832.5,40633473.83,0
2/21/2024,6.471,7,5.9,6.921,16187610.57,1.70856E+12,103556415.6,424104,8182073.39,52516892.08,0
2/22/2024,6.921,7.859,6.744,7.392,20617339.75,1.70865E+12,151636043.8,609854,10650652.7,78351425.77,0
2/23/2024,7.391,8.133,7.128,7.362,17352898.71,1.70873E+12,132080200.3,599565,9017259.45,68724164.06,0
2/24/2024,7.362,7.585,6.874,7.226,12806961.86,1.70882E+12,91744187.02,318041,6275482.71,44990719.62,0
2/25/2024,7.226,7.756,7.125,7.215,9973759.81,1.70891E+12,74092190.21,301287,4700950.52,34957147.96,0
2/26/2024,7.214,7.68,7.046,7.589,10303714.43,1.70899E+12,75569277.05,316952,5161887.8,37887213.84,0
2/27/2024,7.588,7.644,7.07,7.181,9722470.98,1.70908E+12,71735766.99,253138,4672542.53,34502144.98,0
2/28/2024,7.181,8.071,6.822,8.002,20179290.74,1.70916E+12,151560555.5,628596,10688462.16,80383264.82,0
2/29/2024,8.002,8.286,7.253,7.528,12602700.75,1.70925E+12,97653415.03,395897,6244511.16,48443715.57,0
3/1/2024,7.528,8.24,7.414,7.842,14330809.13,1.70934E+12,111498843.7,405725,7456828.27,58105047.17,0
3/2/2024,7.841,7.979,7.504,7.651,8780653.01,1.70942E+12,67187808.48,225079,4317943.18,33053846.58,0
3/3/2024,7.651,8.069,7.197,7.558,10860042.49,1.70951E+12,83671019.69,331792,5360289.51,41360204.69,0
3/4/2024,7.557,7.673,7.147,7.375,11291180.41,1.7096E+12,84056441.88,285096,5473479.88,40773810.08,0
3/5/2024,7.374,7.46,5.87,6.896,18087116.77,1.70968E+12,125641878.5,568178,8635751.86,60056522.53,0
3/6/2024,6.892,9.769,6.583,9.304,34929800.37,1.70977E+12,292195008.2,1032637,18560348.28,155253296.7,0
3/7/2024,9.304,10.784,9.2,9.973,26319366.31,1.70986E+12,260475267.6,957100,13723377.15,135897084.1,0
3/8/2024,9.976,11,9.22,10.45,17900120.88,1.70994E+12,180032365.1,678340,9036882.33,91077458.01,0
3/9/2024,10.452,12.727,10.289,12.401,22047435.36,1.71003E+12,255197999.7,858413,11411218.98,132128636,0
3/10/2024,12.398,12.525,11.131,11.37,13021564.11,1.71012E+12,153214272,496495,6160320.77,72539096.34,0
3/11/2024,11.368,12.78,10.779,11.478,16399100.02,1.7102E+12,194436802,661256,8268144.76,98172197.31,0
3/12/2024,11.478,11.753,10.55,11.399,13603035.09,1.71029E+12,153291433.2,524199,6699305.69,75609872.5,0
3/13/2024,11.399,11.785,11.018,11.34,8980979.59,1.71037E+12,101957474.2,328694,4434125.13,50380584.84,0
3/14/2024,11.34,11.937,10.615,11.838,12809446.45,1.71046E+12,143930437.4,620335,6503381.9,73137945.27,0
3/15/2024,11.838,11.968,9.9,11.074,16077018.78,1.71055E+12,174694650.4,819182,7653085.78,83235507.93,0
3/16/2024,11.073,11.9,9.924,10.288,13822751.39,1.71063E+12,150799278.1,678570,6624779.9,72533340.67,0
3/17/2024,10.29,13.838,10.162,13.144,28047635.39,1.71072E+12,340874380.9,1368041,14153200.07,171946233.1,0
3/18/2024,13.143,13.5,11.406,11.759,19780472.57,1.71081E+12,246249407.6,977613,9505383.28,118535344.1,0
3/19/2024,11.758,11.889,10.3,10.683,22198409.21,1.71089E+12,244086030.4,1025611,10757045.24,118368489.3,0
3/20/2024,10.681,12.328,10.429,11.7,18308635.29,1.71098E+12,207910056.4,920925,9286131.1,105492769.9,0
3/21/2024,11.699,11.712,10.661,10.757,13817635.31,1.71107E+12,152910450.2,452236,6694827.53,74069134.92,0
3/22/2024,10.757,11.406,10.327,10.696,11316103.19,1.71115E+12,121971308.4,391091,5481756.91,59130119.44,0
3/23/2024,10.697,11.048,10.44,10.664,5166749.32,1.71124E+12,55753904.82,224322,2546314.23,27492197.78,0
3/24/2024,10.661,11.108,10.434,10.927,4286096.56,1.71132E+12,45991769.73,172765,2076225.13,22308478.9,0
3/25/2024,10.927,11.378,10.791,11.041,7719231.21,1.71141E+12,85496379.76,281350,3826390.15,42392268.57,0
3/26/2024,11.043,11.743,10.832,11.111,8120405.49,1.7115E+12,91671546.32,311172,3991828.72,45104285.58,0
3/27/2024,11.109,12.03,10.636,11.227,13944549.97,1.71158E+12,157510830.3,568106,7165029.58,81058273.26,0
3/28/2024,11.227,11.731,10.903,11.174,8197293.41,1.71167E+12,92735013.32,316437,4095748.89,46347206.83,0
3/29/2024,11.172,11.218,10.807,10.951,6316865.2,1.71176E+12,69382875.57,186181,3009391.79,33060426.34,0
3/30/2024,10.95,11.048,10.641,10.672,5018058.7,1.71184E+12,54752195.49,141641,2379831.97,25993486.4,0
3/31/2024,10.673,10.91,10.431,10.654,4622972.08,1.71193E+12,49235715.02,148592,2146652.95,22862907.59,0
4/1/2024,10.653,10.696,9.669,10.076,7636261.33,1.71202E+12,77197477.45,265855,3552170.35,35864484.21,0
4/2/2024,10.076,10.076,9.062,9.443,9599021.15,1.7121E+12,90786024.16,312794,4502724.39,42575384.73,0
4/3/2024,9.442,9.897,9.105,9.356,7421152.06,1.71219E+12,70856815.48,239953,3581228.96,34226027.82,0
4/4/2024,9.355,9.899,9.207,9.607,5909698.45,1.71228E+12,56765772.46,184078,2941728.76,28292002.48,0
4/5/2024,9.608,9.651,8.76,9.227,6091706.3,1.71236E+12,55804248.65,184787,3131428.76,28690784.5,0
4/6/2024,9.229,9.703,9.15,9.541,3191566.4,1.71245E+12,30253929.15,104997,1525268.74,14463421.87,0
4/7/2024,9.542,9.875,9.499,9.764,3070347,1.71253E+12,29756255.29,113150,1483256.86,14376333.72,0
4/8/2024,9.763,10.398,9.496,10.31,4746292.7,1.71262E+12,47554375.96,176731,2308791.05,23131849.63,0
4/9/2024,10.311,10.543,9.301,9.415,6344685,1.71271E+12,62416145.36,223836,2899851.93,28466989.89,0
4/10/2024,9.411,9.469,8.774,9.228,4906578.75,1.71279E+12,44889034.01,174634,2293171.92,20991317.82,0
4/11/2024,9.228,9.437,8.8,9.028,4584909.11,1.71288E+12,41689461.56,167323,2333368.52,21238023.34,0
4/12/2024,9.029,9.237,6.628,8.185,14095389.86,1.71297E+12,112516649.2,652153,6806762.69,54215320.26,0
4/13/2024,8.184,8.356,6.268,7.48,17080078.18,1.71305E+12,126032976.2,830846,8254908.43,61004081.37,0
4/14/2024,7.479,9.011,7.129,8.975,13938766.31,1.71314E+12,109798064.1,722004,7044683.02,55580255.54,0
4/15/2024,8.975,9.479,8.008,8.28,14257058.83,1.71323E+12,125838218.8,677163,7111637.53,62845126.69,0
4/16/2024,8.281,8.605,7.742,8.278,10467711.22,1.71331E+12,85629458.74,445036,5236179.64,42879974.25,0
4/17/2024,8.279,8.328,7.438,7.657,11684062.95,1.7134E+12,91567935.43,376216,4950324.52,38758511.95,0
4/18/2024,7.656,8.102,7.445,7.893,6313321.83,1.71348E+12,49369160.92,249409,2999853.04,23462193.61,0
4/19/2024,7.894,8.287,7.121,7.906,8947047.07,1.71357E+12,70275527.82,347904,4351430.56,34186347.12,0
4/20/2024,7.905,9.069,7.782,8.982,5145513.08,1.71366E+12,43150726.07,193351,2637100.54,22128726.58,0
4/21/2024,8.98,9.277,8.659,9.091,5064431.69,1.71374E+12,45460560.94,220742,2581535.73,23194628.24,0
4/22/2024,9.091,9.458,8.948,9.274,6050472.13,1.71383E+12,55883343.12,232173,3098231.92,28624166.85,0
4/23/2024,9.275,9.747,8.87,8.98,6623991.04,1.71392E+12,61103004.43,242469,3453707.86,31874540.49,0
4/24/2024,8.98,9.355,8.343,8.483,7379497.85,1.714E+12,65567302.15,288793,3737401.46,33260521.81,0
4/25/2024,8.483,8.872,8.227,8.618,5632451.9,1.71409E+12,47863021.3,204368,2828183.14,24045618.48,0
4/26/2024,8.616,8.693,8.06,8.135,4736188.51,1.71418E+12,39624814.95,183689,2246395.83,18798532.57,0
4/27/2024,8.134,8.237,7.751,8.071,4608452.42,1.71426E+12,36817612.36,151261,2068791.43,16539527.73,0
4/28/2024,8.072,8.492,7.874,7.965,3697963.87,1.71435E+12,30290726.71,122766,1778726.02,14585109.76,0
4/29/2024,7.965,8.1,7.577,7.885,4804107.94,1.71444E+12,37427215.07,154567,2156789.09,16806931.73,0
4/30/2024,7.886,8,6.987,7.339,7119578.24,1.71452E+12,52340935.36,232164,3569714.15,26221221.7,0
5/1/2024,7.337,7.871,6.859,7.663,8934394.28,1.71461E+12,65111233.64,309094,4340066.99,31651310.81,0
5/2/2024,7.663,7.948,7.312,7.823,5502598.45,1.71469E+12,42169597.37,160535,2897226.25,22221681.98,0
5/3/2024,7.823,8.386,7.624,8.241,5757297.77,1.71478E+12,46217119.08,170911,3060985.71,24587954.94,0
5/4/2024,8.241,9.1,8.228,8.958,6003436.43,1.71487E+12,52236496.22,194298,3219069.58,27989496.05,0
5/5/2024,8.958,10,8.77,9.869,11339121.31,1.71495E+12,106881197.1,359250,5938941.02,55989257.86,0
5/6/2024,9.869,10.27,9.586,9.947,13230245.28,1.71504E+12,131306201.3,389928,6578289.41,65350972.3,0
5/7/2024,9.947,10.861,9.947,10.289,17203529.79,1.71513E+12,180904452.9,492385,8821192.1,92764139.59,0
5/8/2024,10.288,10.558,9.417,9.893,13727204.11,1.71521E+12,137938680.3,448077,6653856.94,66871546.43,0
5/9/2024,9.891,11.385,9.882,10.837,18680887.92,1.7153E+12,199909466.3,603540,9846653.9,105353091.1,0
5/10/2024,10.836,11.586,10.718,10.95,15914392.27,1.71539E+12,177084043.1,520853,8081970.36,90005376.24,0
5/11/2024,10.951,11.295,10.633,10.959,7878765.05,1.71547E+12,86036977.5,280639,3863373.13,42202946.88,0
5/12/2024,10.959,11.099,10.765,10.821,5613827.57,1.71556E+12,61486227.23,184560,2749235.7,30123152.13,0
5/13/2024,10.82,11.489,10.27,11.255,14593937.58,1.71564E+12,160439488.9,472345,7570919.84,83291571.56,0
5/14/2024,11.255,11.4,9.811,10.036,15822681.53,1.71573E+12,164925062.9,476242,7622378.28,79471393.35,0
5/15/2024,10.039,11.141,9.764,10.638,15545716.66,1.71582E+12,163916458.4,532394,8058019.89,84986521.65,0
5/16/2024,10.637,10.793,9.827,10.044,9875994.19,1.7159E+12,101399999.2,295674,4766989.79,48953922.66,0
5/17/2024,10.045,10.376,9.908,10.077,7083779.16,1.71599E+12,71652958.3,199373,3647760.92,36919568.99,0
5/18/2024,10.077,10.368,9.809,10.331,4370725.71,1.71608E+12,44001463.94,138442,2141129.3,21568889.05,0
5/19/2024,10.332,10.648,10.011,10.05,7061471.52,1.71616E+12,73002593.11,222157,3522791.23,36429554.62,0
5/20/2024,10.049,10.921,9.803,10.872,9492734.72,1.71625E+12,98911356.63,340573,4922721.93,51380863.65,0
5/21/2024,10.872,11.27,10.599,11.194,10270252.89,1.71634E+12,112865456.5,340156,5246763.21,57700408.27,0
5/22/2024,11.197,11.888,10.622,10.655,16458915.4,1.71642E+12,185100239,749300,8347753.62,93978884.66,0
5/23/2024,10.655,10.8,9.78,10.235,13519376.25,1.71651E+12,140002363.5,479754,6459247.04,66915822.24,0
5/24/2024,10.234,10.342,9.75,10.11,5285923.03,1.7166E+12,53263420.9,196654,2414735.79,24355404.98,0
5/25/2024,10.11,10.449,10.029,10.077,3818263.45,1.71668E+12,38974633.94,125499,1888005.29,19281351.58,0
5/26/2024,10.079,10.179,9.864,9.988,3195301.24,1.71677E+12,32027972.07,109498,1484053.66,14882037.05,0
5/27/2024,9.988,10.381,9.972,10.163,4418617.43,1.71685E+12,44973031.12,154916,2182970.46,22221516.33,0
5/28/2024,10.164,10.261,9.879,10.22,5645290.01,1.71694E+12,56606670.26,188743,2731762.56,27409342.67,0
